OID,lon,lat,FuelClass,class_id,split,source,role,NZTM_X,NZTM_Y,array_col,array_row,pre_B2,pre_B3,pre_B4,pre_B5,pre_B6,pre_B7,post_B2,post_B3,post_B4,post_B5,post_B6,post_B7,NBR_pre,NBR_post,dNBR,NDVI,NDMI,BSI,severity,dnbr_data,pre_source,grid_row,grid_col,elev,slope,northness,ephemeral_refugia,pre_analysis_valid,inside_aoi,clean_pre_mask,post_neg_refl,status,dist_to_main_m,ndvi_sd3,use_A3
280,172.622651,-43.633022,broadleaf_scrub,4,train,main,4-class · CORE model (main 176),1569560.519536667,5168816.115573713,132,183,0.012272500433027744,0.032760001718997955,0.01788249984383583,0.24665500223636627,0.07720000296831131,0.0324850007891655,0.013729999773204327,0.031550001353025436,0.02002749964594841,0.21051999926567078,0.07178249955177307,0.033557500690221786,0.7672494053840637,0.7250258922576904,-41.418392181396484,0.8648017644882202,0.5232434272766113,-0.4628258943557739,0.0,1.0,2.0,-172293.5,52318.5,393.0,22.38039207458496,-0.03520990163087845,0.0,1.0,1.0,1.0,0.0,core,,0.015555229,True
281,172.606627,-43.62768,broadleaf_scrub,4,train,main,4-class · CORE model (main 176),1568265.1054865576,5169403.402769223,89,163,0.0408174991607666,0.0776124969124794,0.08011499792337418,0.3131774961948395,0.16605250537395477,0.0930124968290329,-0.033336248248815536,0.02386374957859516,0.018501250073313713,0.07582499831914902,0.1607999950647354,0.18071000277996063,0.5420246720314026,-0.40885260701179504,867.2353515625,0.5925933122634888,0.3070029020309448,-0.17966383695602417,3.0,1.0,2.0,-172313.5,52275.5,198.0,21.298234939575195,0.8953317403793335,0.0,1.0,1.0,1.0,1.0,core,,0.020941623,True
151,172.620525,-43.616247,broadleaf_scrub,4,valid,main,4-class · CORE model (main 176),1569380.5088681711,5170678.375464532,126,121,0.03039499931037426,0.06683249771595001,0.04725249856710434,0.5566074848175049,0.16880249977111816,0.0752749964594841,0.03713250160217285,0.06845500320196152,0.0619099996984005,0.3850899934768677,0.16184499859809875,0.09452500194311142,0.7617436647415161,0.605829656124115,72.27206420898438,0.8434984683990479,0.534601092338562,-0.46191897988319397,0.0,1.0,2.0,-172355.5,52312.5,290.0,17.788591384887695,0.27381616830825806,1.0,1.0,1.0,1.0,0.0,core,,0.028629066,True
152,172.611696,-43.629949,broadleaf_scrub,4,valid,main,4-class · CORE model (main 176),1568675.2196806823,5169153.330797063,103,171,0.03319999948143959,0.05959999933838844,0.059792499989271164,0.29464250802993774,0.14603249728679657,0.07794249802827835,0.04241250082850456,0.04458500072360039,0.04758249968290329,0.07205750048160553,0.10360000282526016,0.11583749949932098,0.581612229347229,-0.2330024689435959,730.9727783203125,0.6626038551330566,0.33723264932632446,-0.22863955795764923,3.0,1.0,2.0,-172305.5,52289.5,238.0,17.179100036621094,0.899486243724823,0.0,1.0,1.0,1.0,0.0,core,,0.03363696,True
154,172.605467,-43.620305,broadleaf_scrub,4,valid,main,4-class · CORE model (main 176),1568167.6325473953,5170222.03067177,86,136,0.02470250055193901,0.054099999368190765,0.03936000168323517,0.31711000204086304,0.11748749762773514,0.06554000079631805,0.01773124933242798,0.024166250601410866,0.024083750322461128,0.05724874883890152,0.07286874949932098,0.06369750201702118,0.6574414968490601,-0.053319141268730164,627.1187133789062,0.7791679501533508,0.4593273103237152,-0.37092408537864685,2.0,1.0,2.0,-172340.5,52272.5,173.0,20.086990356445312,-0.9446048736572266,0.0,1.0,1.0,1.0,0.0,core,,0.0433598,True
157,172.610013,-43.628987,broadleaf_scrub,4,valid,main,4-class · CORE model (main 176),1568538.9489007147,5169259.53491169,98,168,0.0368025004863739,0.07337749749422073,0.07147999852895737,0.37340250611305237,0.16003000736236572,0.08489999920129776,0.08436375111341476,0.10699625313282013,0.11391250044107437,0.1524675041437149,0.22554874420166016,0.23736000061035156,0.6295023560523987,-0.21776939928531647,763.6298217773438,0.6786566972732544,0.39999905228614807,-0.27846473455429077,3.0,1.0,2.0,-172308.5,52284.5,239.0,23.27842903137207,0.9787704348564148,0.0,1.0,1.0,1.0,0.0,core,,0.018027427,True
158,172.612503,-43.627175,broadleaf_scrub,4,valid,main,4-class · CORE model (main 176),1568738.8833773562,5169461.717231371,105,161,0.02217249944806099,0.05060749873518944,0.04604249820113182,0.2884824872016907,0.10863249748945236,0.056244999170303345,0.018982499837875366,0.021017499268054962,0.018006250262260437,0.03417624905705452,0.05313749983906746,0.05674000084400177,0.673684298992157,-0.24818170070648193,838.2240600585938,0.7247291207313538,0.45289146900177,-0.3352029621601105,3.0,1.0,2.0,-172315.5,52291.5,217.0,21.141202926635742,-0.7629671692848206,0.0,1.0,1.0,1.0,0.0,core,,0.052762464,True
162,172.606608,-43.628329,broadleaf_scrub,4,valid,main,4-class · CORE model (main 176),1568263.914148878,5169331.3171334565,89,165,0.038782499730587006,0.07356999814510345,0.07571499794721603,0.3124074935913086,0.16035999357700348,0.08954750001430511,0.096670001745224,0.12880374491214752,0.1435987502336502,0.20792125165462494,0.2641175091266632,0.26095500588417053,0.5544402003288269,-0.11310820281505585,583.9064331054688,0.609839677810669,0.32161158323287964,-0.19601882994174957,2.0,1.0,2.0,-172311.5,52275.5,221.0,24.480836868286133,0.8931237459182739,0.0,1.0,1.0,1.0,0.0,core,,0.021571893,True
165,172.616915,-43.632225,broadleaf_scrub,4,valid,main,4-class · CORE model (main 176),1569097.4068994282,5168902.51218803,117,180,0.02390499971807003,0.05258750170469284,0.041532501578330994,0.34749749302864075,0.13583000004291534,0.06705249845981598,0.039566248655319214,0.0498649999499321,0.05271124839782715,0.08649499714374542,0.14871375262737274,0.17261125147342682,0.6765046715736389,-0.33235883712768555,925.2215576171875,0.7864817380905151,0.43793803453445435,-0.35359397530555725,3.0,1.0,2.0,-172296.5,52303.5,351.0,26.66210174560547,0.9964263439178467,0.0,1.0,1.0,1.0,0.0,core,,0.025803903,True
168,172.610989,-43.604861,broadleaf_scrub,4,valid,main,4-class · CORE model (main 176),1568605.1351362774,5171939.3486832455,100,79,0.0294599998742342,0.05762000009417534,0.04964499920606613,0.30327749252319336,0.1274150013923645,0.06853750348091125,0.047554999589920044,0.06774000078439713,0.0715624988079071,0.1442449986934662,0.12403249740600586,0.11085999757051468,0.6313354969024658,0.13086767494678497,416.82586669921875,0.7186634540557861,0.4083249568939209,-0.3053712546825409,2.0,1.0,2.0,-172397.5,52286.5,46.0,14.687091827392578,0.16268134117126465,0.0,1.0,1.0,1.0,0.0,core,,0.016331896,True
172,172.611953,-43.630589,broadleaf_scrub,4,valid,main,4-class · CORE model (main 176),1568696.2842518021,5169082.348861903,103,174,0.024152500554919243,0.04843499884009361,0.03968999907374382,0.30206748843193054,0.11745999753475189,0.05880250036716461,0.04103749990463257,0.042742498219013214,0.04365000128746033,0.06383500248193741,0.09581749886274338,0.11245500296354294,0.674107015132904,-0.275795578956604,866.2606201171875,0.7677300572395325,0.44003671407699585,-0.34977346658706665,3.0,1.0,2.0,-172302.5,52289.5,267.0,18.762535095214844,0.9650900363922119,0.0,1.0,1.0,1.0,0.0,core,,0.028965365,True
173,172.614727,-43.628579,broadleaf_scrub,4,valid,main,4-class · CORE model (main 176),1568919.0269967755,5169306.622898633,111,166,0.024125000461935997,0.04598750174045563,0.04026750102639198,0.28163498640060425,0.11061249673366547,0.0551999993622303,-0.0021100000012665987,0.01909250020980835,0.021966250613331795,0.061717499047517776,0.08415749669075012,0.07956500351428986,0.672243058681488,-0.12632492184638977,714.9260864257812,0.7498155236244202,0.4360066056251526,-0.3391730785369873,3.0,1.0,2.0,-172310.5,52297.5,221.0,16.657915115356445,-0.5180123448371887,0.0,1.0,1.0,1.0,1.0,core,,0.039975777,True
179,172.606956,-43.626625,broadleaf_scrub,4,valid,main,4-class · CORE model (main 176),1568291.092607992,5169520.697437608,90,159,0.03850749880075455,0.07829999923706055,0.07334999740123749,0.3730725049972534,0.17292749881744385,0.09282000362873077,-0.02592499926686287,0.012822500430047512,0.013991249725222588,0.08488625288009644,0.16441625356674194,0.17335374653339386,0.6015389561653137,-0.34257861971855164,860.4756469726562,0.6713875532150269,0.3665659427642822,-0.2512740194797516,3.0,1.0,2.0,-172317.5,52276.5,160.0,15.060547828674316,0.9895027279853821,0.0,1.0,1.0,1.0,1.0,core,,0.04574525,True
184,172.613188,-43.627137,broadleaf_scrub,4,valid,main,4-class · CORE model (main 176),1568794.125775158,5169466.19518067,107,161,0.025059999898076057,0.05266999825835228,0.04843499884009361,0.28361499309539795,0.10904499888420105,0.059379998594522476,0.016273749992251396,0.018404999747872353,0.01577875018119812,0.034011248499155045,0.049424998462200165,0.04990625008940697,0.6537559032440186,-0.1894122213125229,759.5261840820312,0.7082668542861938,0.44458308815956116,-0.3243449032306671,3.0,1.0,2.0,-172315.5,52293.5,235.0,23.298036575317383,-0.6286351680755615,0.0,1.0,1.0,1.0,0.0,core,,0.038142636,True
185,172.622398,-43.61685,broadleaf_scrub,4,valid,main,4-class · CORE model (main 176),1569531.944101259,5170612.09480911,131,123,0.03220999985933304,0.06991250067949295,0.04631749913096428,0.5899925231933594,0.16987499594688416,0.07321249693632126,0.04565750062465668,0.07225000113248825,0.08113250136375427,0.27838999032974243,0.17496250569820404,0.10945750027894974,0.7792160511016846,0.435564249753952,260.0099182128906,0.8544184565544128,0.5528825521469116,-0.48427054286003113,1.0,1.0,2.0,-172353.5,52317.5,279.0,24.215538024902344,0.7674891948699951,0.0,1.0,1.0,1.0,0.0,core,,0.011970432,True
186,172.619069,-43.632568,broadleaf_scrub,4,valid,main,4-class · CORE model (main 176),1569271.340057272,5168865.217759062,123,181,0.022667499259114265,0.04906750097870827,0.027094999328255653,0.5503100156784058,0.15296250581741333,0.05814250186085701,0.053728751838207245,0.06756124645471573,0.07163125276565552,0.119439996778965,0.1446162462234497,0.13959750533103943,0.8088840246200562,-0.0778169184923172,803.0590209960938,0.9061490893363953,0.5649979114532471,-0.521781861782074,3.0,1.0,2.0,-172295.5,52309.5,350.0,25.58218002319336,0.8460949063301086,0.0,1.0,1.0,1.0,0.0,core,,0.012571311,True
188,172.600214,-43.620318,broadleaf_scrub,4,valid,main,4-class · CORE model (main 176),1567743.8078763227,5170218.560071412,72,136,0.029239999130368233,0.05786750093102455,0.055640000849962234,0.22146500647068024,0.11220750212669373,0.06674999743700027,0.03402499854564667,0.05146000161767006,0.05542000010609627,0.10778000205755234,0.10258249938488007,0.08806250244379044,0.5368041396141052,0.1006803959608078,352.4817810058594,0.5984193682670593,0.3274393379688263,-0.19796203076839447,2.0,1.0,2.0,-172340.5,52258.5,80.0,25.319717407226562,-0.39490872621536255,0.0,1.0,1.0,1.0,0.0,core,,0.043996062,True
191,172.621767,-43.616219,broadleaf_scrub,4,valid,main,4-class · CORE model (main 176),1569480.7106256234,5170681.942277593,130,120,0.0327875018119812,0.06509999930858612,0.05104750022292137,0.46682000160217285,0.17243249714374542,0.08085750043392181,0.04733499884605408,0.06369750201702118,0.07233250141143799,0.15672999620437622,0.14914000034332275,0.11891750246286392,0.7047258615493774,0.1371770054101944,483.90692138671875,0.8028549551963806,0.46051833033561707,-0.38187286257743835,2.0,1.0,2.0,-172356.5,52316.5,252.0,23.70646095275879,0.8850669264793396,0.0,1.0,1.0,1.0,0.0,core,,0.039739482,True
197,172.621347,-43.615378,broadleaf_scrub,4,valid,main,4-class · CORE model (main 176),1569446.3953590267,5170775.189678912,128,117,0.04035000130534172,0.07736500352621078,0.06696999818086624,0.4658850133419037,0.21021750569343567,0.1046999990940094,0.05038750171661377,0.07051750272512436,0.07543999701738358,0.2333724945783615,0.16616250574588776,0.12714000046253204,0.6330082416534424,0.29467079043388367,254.6955108642578,0.7486370801925659,0.37814903259277344,-0.2923677861690521,1.0,1.0,2.0,-172359.5,52314.5,245.0,25.998668670654297,0.5206920504570007,0.0,1.0,1.0,1.0,0.0,core,,0.024299478,True
200,172.614246,-43.603346,broadleaf_scrub,4,valid,main,4-class · CORE model (main 176),1568867.2079980439,5172108.830594997,109,73,0.02819499932229519,0.0522025004029274,0.043540000915527344,0.2717075049877167,0.10525000095367432,0.056767500936985016,0.01928500086069107,0.0816275030374527,0.08638499677181244,0.15532749891281128,0.2146725058555603,0.21348999440670013,0.6543572545051575,-0.15769994258880615,728.415283203125,0.7237725853919983,0.4415816068649292,-0.33678409457206726,3.0,1.0,2.0,-172403.5,52295.5,120.0,24.37299156188965,-0.45769739151000977,0.0,1.0,1.0,1.0,0.0,core,,0.023130333,True
282,172.608579,-43.628089,broadleaf_scrub,4,valid,main,4-class · CORE model (main 176),1568422.7949783218,5169358.723092915,94,165,0.0475274994969368,0.08107750117778778,0.09075749665498734,0.35791999101638794,0.1983650028705597,0.10662499815225601,0.01712624914944172,0.03869999945163727,0.04050125181674957,0.12917500734329224,0.19364875555038452,0.19439125061035156,0.5409486889839172,-0.2015545517206192,658.8612670898438,0.59544438123703,0.2868224084377289,-0.16747772693634033,2.0,1.0,2.0,-172311.5,52280.5,220.0,23.95314598083496,0.9070212244987488,0.0,1.0,1.0,1.0,0.0,core,,0.028933497,True
283,172.621032,-43.636669,broadleaf_scrub,4,valid,main,4-class · CORE model (main 176),1569431.7688462215,5168410.482061951,128,196,0.020192500203847885,0.04430999979376793,0.031357500702142715,0.31843000650405884,0.09589999914169312,0.04623499885201454,0.016920000314712524,0.034533750265836716,0.03254000097513199,0.09024874866008759,0.07962000370025635,0.07262124866247177,0.7464247941970825,0.10823049396276474,554.5523681640625,0.8207054138183594,0.5370839834213257,-0.4536897838115692,2.0,1.0,2.0,-172280.5,52314.5,485.0,16.876434326171875,-0.8698996305465698,0.0,1.0,0.9803921580314636,1.0,0.0,edge,,,False
101,172.631694,-43.603446,exotic_pine,3,train,main,4-class · CORE model (main 176),1570275.422392128,5172104.115291271,156,73,0.04169749841094017,0.06878499686717987,0.06905999779701233,0.2517150044441223,0.16610750555992126,0.1017024964094162,0.05665750056505203,0.07178249955177307,0.0815725028514862,0.13989999890327454,0.1422100067138672,0.13109999895095825,0.42446255683898926,0.03247232362627983,308.3482971191406,0.5694178342819214,0.20488964021205902,-0.1101914569735527,2.0,1.0,2.0,-172403.5,52342.5,294.0,25.930532455444336,0.9901247024536133,0.0,1.0,1.0,1.0,0.0,core,,0.033883434,True
103,172.640648,-43.603752,exotic_pine,3,train,main,4-class · CORE model (main 176),1570998.2131911928,5172073.295645673,180,74,0.006442499812692404,0.013124999590218067,0.007075000088661909,0.1435849964618683,0.03454750031232834,0.014279999770224094,0.035881251096725464,0.0566987507045269,0.054196249693632126,0.14034000039100647,0.10366874933242798,0.08698999881744385,0.819085955619812,0.23468086123466492,500.76312255859375,0.906079888343811,0.6121145486831665,-0.5656405091285706,2.0,1.0,1.0,-172402.5,52366.5,218.0,29.281734466552734,-0.3881542980670929,0.0,1.0,1.0,1.0,0.0,core,,0.009609738,True
105,172.633298,-43.605085,exotic_pine,3,train,main,4-class · CORE model (main 176),1570405.678710594,5171922.660294034,160,79,0.04411749914288521,0.07002250105142593,0.07291000336408615,0.24868999421596527,0.14597749710083008,0.09700000286102295,0.059379998594522476,0.07612749934196472,0.0839100033044815,0.19280999898910522,0.1459224969148636,0.11591999977827072,0.4388035535812378,0.24905256927013397,106.10904693603516,0.5465795993804932,0.2602507174015045,-0.14446105062961578,0.0,1.0,2.0,-172397.5,52346.5,356.0,13.720791816711426,0.881629228591919,1.0,1.0,1.0,1.0,0.0,core,,0.087444425,True
110,172.61971,-43.593458,exotic_pine,3,train,main,4-class · CORE model (main 176),1569303.1612914945,5173209.025843313,124,36,0.02250250056385994,0.03754499927163124,0.03144000098109245,0.17567749321460724,0.06952749937772751,0.04395249858498573,0.021457500755786896,0.03440999984741211,0.029735000804066658,0.12964250147342682,0.0819849967956543,0.06405500322580338,0.5997586846351624,0.33860787749290466,177.5088653564453,0.696404218673706,0.43290308117866516,-0.32496511936187744,1.0,1.0,2.0,-172440.5,52310.5,43.0,15.046304702758789,0.12521372735500336,0.0,1.0,1.0,1.0,0.0,core,,0.021491745,True
111,172.589689,-43.631797,exotic_pine,3,train,main,4-class · CORE model (main 176),1566900.9108940968,5168939.553323634,44,179,0.019175000488758087,0.043209999799728394,0.029570000246167183,0.271762490272522,0.08748500049114227,0.05077249929308891,0.010924999602138996,0.01297375001013279,0.008642500266432762,0.058115001767873764,0.03777875006198883,0.026270000264048576,0.6851659417152405,0.3773775100708008,224.14651489257812,0.8037384152412415,0.5129541754722595,-0.42619043588638306,1.0,1.0,2.0,-172297.5,52230.5,198.0,17.194494247436523,-0.946061909198761,0.0,1.0,1.0,1.0,0.0,core,,0.02869253,True
112,172.628325,-43.592985,exotic_pine,3,train,main,4-class · CORE model (main 176),1569998.3257659818,5173264.703825071,147,34,0.061662498861551285,0.09196750074625015,0.09765999764204025,0.31213250756263733,0.20510250329971313,0.13134750723838806,0.06698375195264816,0.08212249726057053,0.09108749777078629,0.16093750298023224,0.19054125249385834,0.17402750253677368,0.4076508581638336,-0.03907870873808861,363.0876159667969,0.5233685374259949,0.20692722499370575,-0.10499107837677002,2.0,1.0,2.0,-172442.5,52333.5,102.0,23.844295501708984,0.6370180249214172,0.0,1.0,1.0,1.0,0.0,core,,0.022537393,True
113,172.616853,-43.589675,exotic_pine,3,train,main,4-class · CORE model (main 176),1569070.6081054178,5173628.106220085,116,22,0.03361250087618828,0.056244999170303345,0.052862498909235,0.17540250718593597,0.11182250082492828,0.06779500097036362,0.07948250323534012,0.10027249902486801,0.09854000061750412,0.178289994597435,0.16234000027179718,0.1320350021123886,0.44246959686279297,0.1490534096956253,209.7742462158203,0.5368322134017944,0.22135956585407257,-0.11862456798553467,1.0,1.0,2.0,-172454.5,52302.5,48.0,19.848960876464844,-0.5637927651405334,0.0,1.0,1.0,1.0,0.0,core,,0.03342014,True
118,172.619237,-43.605757,exotic_pine,3,train,main,4-class · CORE model (main 176),1569271.2408933928,5171842.922702784,123,82,0.024757500737905502,0.04799500107765198,0.04343000054359436,0.22206999361515045,0.08184749633073807,0.04964499920606613,-0.012670000083744526,0.006579999811947346,0.0125749995931983,0.0745600014925003,0.07345999777317047,0.05993000045418739,0.6345803737640381,0.10878132283687592,442.1571044921875,0.6728436946868896,0.4613834321498871,-0.3266551196575165,2.0,1.0,2.0,-172394.5,52309.5,260.0,17.050704956054688,-0.1417539417743683,0.0,1.0,1.0,1.0,1.0,core,,0.008838372,True
119,172.632119,-43.606415,exotic_pine,3,train,main,4-class · CORE model (main 176),1570311.1827369318,5171774.52951879,157,84,0.019312499091029167,0.03694000095129013,0.03226500004529953,0.22182250022888184,0.0702425017952919,0.04120250046253204,0.03039499931037426,0.04826999828219414,0.049205001443624496,0.0900150015950203,0.08951999992132187,0.08509249985218048,0.6867027878761292,0.028111303225159645,574.9495239257812,0.7460323572158813,0.5189940333366394,-0.40340614318847656,2.0,1.0,2.0,-172392.5,52343.5,398.0,14.825648307800293,0.9913181662559509,0.0,1.0,1.0,1.0,0.0,core,,0.021685805,True
120,172.589253,-43.629178,exotic_pine,3,train,main,4-class · CORE model (main 176),1566864.3006642945,5169230.247481199,42,169,0.0174150001257658,0.03460250049829483,0.03006500005722046,0.17141500115394592,0.06930749863386154,0.043072499334812164,0.03134375065565109,0.04131250083446503,0.04371875151991844,0.08147624880075455,0.09506125003099442,0.09035874903202057,0.598368227481842,-0.05169203132390976,566.4182739257812,0.7015584707260132,0.42417097091674805,-0.31039807200431824,2.0,1.0,2.0,-172307.5,52228.5,213.0,22.339221954345703,0.16238829493522644,0.0,1.0,1.0,1.0,0.0,core,,0.023049653,True
121,172.635092,-43.600563,exotic_pine,3,train,main,4-class · CORE model (main 176),1570548.255891983,5172425.511877427,165,62,0.025142500177025795,0.04389749839901924,0.0388374999165535,0.24533499777317047,0.09171999990940094,0.05167999863624573,0.016589999198913574,0.026998750865459442,0.028841249644756317,0.10216999799013138,0.07312999665737152,0.05265624821186066,0.6520041227340698,0.31980204582214355,248.5601348876953,0.7266625165939331,0.4557564854621887,-0.34889721870422363,1.0,1.0,2.0,-172414.5,52351.5,99.0,14.800569534301758,0.8793456554412842,0.0,1.0,0.8784313797950745,1.0,0.0,edge,,,False
122,172.616951,-43.592677,exotic_pine,3,train,main,4-class · CORE model (main 176),1569080.056023372,5173294.740728955,116,33,0.027397500351071358,0.047885000705718994,0.04408999904990196,0.22088749706745148,0.08963000029325485,0.052862498909235,0.059985000640153885,0.09056500345468521,0.09587249904870987,0.1909399926662445,0.1695999950170517,0.1467200070619583,0.613789975643158,0.1309601366519928,399.1878662109375,0.6672170162200928,0.42270565032958984,-0.299904465675354,2.0,1.0,2.0,-172443.5,52302.5,58.0,20.709896087646484,0.5799664258956909,0.0,1.0,1.0,1.0,0.0,core,,0.013215447,True
123,172.624174,-43.596896,exotic_pine,3,train,main,4-class · CORE model (main 176),1569665.2206909175,5172828.84096042,136,49,0.03850749880075455,0.06056249886751175,0.06504499912261963,0.16819749772548676,0.12876249849796295,0.08074750006198883,0.1166900023818016,0.13090750575065613,0.12840500473976135,0.182607501745224,0.2192925065755844,0.21217000484466553,0.35128241777420044,-0.07488395273685455,342.5244140625,0.44225430488586426,0.13279566168785095,-0.03220248967409134,2.0,1.0,2.0,-172427.5,52322.5,123.0,21.335071563720703,-0.12905730307102203,0.0,1.0,1.0,1.0,0.0,core,,0.016807029,True
124,172.617898,-43.593905,exotic_pine,3,train,main,4-class · CORE model (main 176),1569157.125642165,5173158.7110185195,119,38,0.02871749922633171,0.04626249894499779,0.04276999831199646,0.21343499422073364,0.08795250207185745,0.052230000495910645,0.03308999910950661,0.050827499479055405,0.04837999865412712,0.13937750458717346,0.10904499888420105,0.0979899987578392,0.6067980527877808,0.17436043918132782,348.795654296875,0.6661267280578613,0.4163493812084198,-0.29884010553359985,2.0,1.0,2.0,-172438.5,52305.5,90.0,18.70908546447754,0.9827868342399597,0.0,1.0,1.0,1.0,0.0,core,,0.068963006,True
126,172.636587,-43.604872,exotic_pine,3,train,main,4-class · CORE model (main 176),1570671.0108913917,5171947.482534332,169,78,0.031165000051259995,0.057454999536275864,0.054044999182224274,0.2554824948310852,0.13409750163555145,0.07769499719142914,0.03427249938249588,0.05200999975204468,0.05143250152468681,0.16112999618053436,0.10547000169754028,0.08578000217676163,0.5336119532585144,0.305171936750412,144.798095703125,0.6507903337478638,0.3115791380405426,-0.20747067034244537,1.0,1.0,2.0,-172398.5,52355.5,255.0,24.27333641052246,0.8552291989326477,0.0,1.0,1.0,1.0,0.0,core,,0.044187423,True
128,172.606782,-43.595264,exotic_pine,3,train,main,4-class · CORE model (main 176),1568260.56729333,5173003.594245714,89,43,0.0371600016951561,0.06394500285387039,0.06435749679803848,0.2097499966621399,0.13052250444889069,0.07783249765634537,0.01675499975681305,0.03160500153899193,0.024015000090003014,0.09656000137329102,0.08671499788761139,0.06699749827384949,0.4587118625640869,0.18074683845043182,194.3230743408203,0.5304214358329773,0.23283544182777405,-0.11777088791131973,1.0,1.0,2.0,-172433.5,52275.5,68.0,21.612022399902344,-0.04470675066113472,0.0,1.0,1.0,1.0,0.0,core,,0.03928072,True
131,172.606639,-43.604208,exotic_pine,3,train,main,4-class · CORE model (main 176),1568253.7277106524,5172010.217891747,89,76,0.028552500531077385,0.049287501722574234,0.04505249857902527,0.25336501002311707,0.09955749660730362,0.05781250074505806,0.030615000054240227,0.04696375131607056,0.05327500030398369,0.11884874850511551,0.1308249980211258,0.11205624788999557,0.6284275054931641,0.02941685914993286,515.3687133789062,0.698057234287262,0.43581098318099976,-0.32191944122314453,2.0,1.0,2.0,-172400.5,52275.5,120.0,29.352638244628906,0.48341628909111023,0.0,1.0,1.0,1.0,0.0,core,,0.010229602,True
136,172.593581,-43.633338,exotic_pine,3,train,main,4-class · CORE model (main 176),1567215.7098676376,5168769.952769466,54,184,0.021402500569820404,0.040047500282526016,0.03633499890565872,0.20840249955654144,0.07378999888896942,0.046069998294115067,0.007982499897480011,0.02053624950349331,0.021044999361038208,0.11932999640703201,0.05983375012874603,0.039566248655319214,0.6379176378250122,0.5019863843917847,52.28935623168945,0.7030696272850037,0.4770236611366272,-0.35207247734069824,0.0,1.0,2.0,-172292.5,52240.5,265.0,9.26987361907959,-0.5550372004508972,1.0,1.0,1.0,1.0,0.0,core,,0.020752879,True
139,172.623072,-43.610477,exotic_pine,3,train,main,4-class · CORE model (main 176),1569583.1161308216,5171320.1296394775,133,99,0.021265000104904175,0.03726999834179878,0.03427249938249588,0.19247999787330627,0.0625699982047081,0.037709999829530716,0.023286249488592148,0.04616624861955643,0.047224998474121094,0.12792375683784485,0.09368625283241272,0.07847875356674194,0.6723576188087463,0.2395562082529068,349.15948486328125,0.6977100372314453,0.5093511343002319,-0.37639153003692627,2.0,1.0,2.0,-172377.5,52319.5,319.0,22.47386932373047,-0.45848047733306885,0.0,1.0,1.0,1.0,0.0,core,,0.018243909,True
141,172.64007,-43.605057,exotic_pine,3,train,main,4-class · CORE model (main 176),1570952.1931489704,5171928.160157047,179,79,0.008945000357925892,0.014252499677240849,0.008807499893009663,0.15117500722408295,0.04134000092744827,0.01815750077366829,0.021815000101923943,0.04255000129342079,0.039717499166727066,0.14292499423027039,0.066942498087883,0.046537499874830246,0.7855402827262878,0.5087418556213379,193.15650939941406,0.8898941874504089,0.5705269575119019,-0.5230123400688171,1.0,1.0,1.0,-172397.5,52365.5,204.0,17.287294387817383,0.24581187963485718,0.0,1.0,1.0,1.0,0.0,core,,0.081338786,True
143,172.622657,-43.605056,exotic_pine,3,train,main,4-class · CORE model (main 176),1569546.8921094532,5171922.0352941435,132,79,0.02456500008702278,0.04645499959588051,0.04177999868988991,0.1979524940252304,0.07486250251531601,0.04670250043272972,-0.02303750067949295,0.014115000143647194,0.014527499675750732,0.1078762486577034,0.08239749819040298,0.07295124977827072,0.6182174682617188,0.19313986599445343,341.4356689453125,0.6514448523521423,0.45118486881256104,-0.31216830015182495,2.0,1.0,2.0,-172397.5,52318.5,289.0,18.241220474243164,-0.02769291028380394,0.0,1.0,1.0,1.0,1.0,core,,0.00832377,True
144,172.620029,-43.593263,exotic_pine,3,train,main,4-class · CORE model (main 176),1569328.811814309,5173230.800340544,124,35,0.023685000836849213,0.03622499853372574,0.031907498836517334,0.1694899946451187,0.0682625025510788,0.04329250007867813,0.0394974984228611,0.06507249921560287,0.06094750016927719,0.1712224930524826,0.12667250633239746,0.10651499778032303,0.5930821299552917,0.23298078775405884,276.45941162109375,0.6831390857696533,0.4257684051990509,-0.31704989075660706,2.0,1.0,2.0,-172441.5,52310.5,45.0,22.622146606445312,-0.19424375891685486,0.0,1.0,1.0,1.0,0.0,core,,0.029036947,True
148,172.636053,-43.609591,exotic_pine,3,train,main,4-class · CORE model (main 176),1570630.2109032283,5171423.200564025,168,96,0.027094999328255653,0.05553000047802925,0.04348500072956085,0.30591750144958496,0.10767000168561935,0.06127750128507614,0.023685000836849213,0.0454925000667572,0.04103749990463257,0.17749249935150146,0.0970275029540062,0.06691499799489975,0.6662400364875793,0.4524308741092682,130.1671905517578,0.751089334487915,0.47933629155158997,-0.3756086528301239,1.0,1.0,2.0,-172380.5,52354.5,414.0,23.194061279296875,0.846828818321228,0.0,1.0,1.0,1.0,0.0,core,,0.028416544,True
216,172.637796,-43.602203,exotic_pine,3,train,main,4-class · CORE model (main 176),1570767.2900942545,5172244.328259842,172,68,0.014087500050663948,0.020522499457001686,0.015957500785589218,0.13635249435901642,0.0478300005197525,0.027562500908970833,-0.019173750653862953,0.011681250296533108,0.012602499686181545,0.07127375155687332,0.07655374705791473,0.06747875362634659,0.6636976599693298,0.027350857853889465,552.704833984375,0.7904602289199829,0.48062384128570557,-0.404488205909729,2.0,1.0,1.0,-172408.5,52358.5,140.0,12.223666191101074,0.3342399299144745,0.0,1.0,1.0,1.0,1.0,core,,0.11428983,True
