PID,FuelClass,class_id,split,block_id,elev,slope,northness,chm,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDVI,NBR,NDWI,NDRE,BSI
85,gorse_broom,2,valid,300009,240.02000427246094,28.47410011291504,-0.24198700487613678,4.730999946594238,0.03359999880194664,0.04964999854564667,0.05270000174641609,0.0799499973654747,0.11344999819993973,0.13230000436306,0.13369999825954437,0.15379999577999115,0.2159000039100647,0.14110000431537628,0.43454933166503906,-0.026928696781396866,-0.45841288566589355,0.2515797019004822,0.23239277303218842
86,gorse_broom,2,train,100004,263.7699890136719,24.74220085144043,-0.6536890268325806,0.4309999942779541,0.06759999692440033,0.1031000018119812,0.12359999865293503,0.19345000386238098,0.2989000082015991,0.3471499979496002,0.3716000020503998,0.40389999747276306,0.2809000015258789,0.16060000658035278,0.5008077621459961,0.3964674770832062,-0.5656203627586365,0.31528183817863464,-0.04112836346030235
87,gorse_broom,2,train,200009,209.11000061035156,24.120399475097656,-0.03350820019841194,0.9880070090293884,0.030950000509619713,0.04675000160932541,0.04190000146627426,0.08940000087022781,0.2093999981880188,0.24525000154972076,0.23360000550746918,0.27140000462532043,0.19329999387264252,0.11599999666213989,0.6958257555961609,0.33638447523117065,-0.6664882898330688,0.44643962383270264,-0.0587293840944767
88,gorse_broom,2,train,200009,161.85000610351562,35.4119987487793,0.99686598777771,0.9769899845123291,0.06265000253915787,0.10729999840259552,0.12070000171661377,0.19179999828338623,0.3571999967098236,0.4088999927043915,0.45320001244544983,0.46709999442100525,0.33695000410079956,0.1839500069618225,0.5793692469596863,0.4225849509239197,-0.6171275973320007,0.4052713215351105,-0.05978429317474365
89,gorse_broom,2,train,200007,181.77000427246094,38.831600189208984,0.9162290096282959,0.28199800848960876,0.022600000724196434,0.04490000009536743,0.05559999868273735,0.09629999846220016,0.17970000207424164,0.20469999313354492,0.22699999809265137,0.24169999361038208,0.20419999957084656,0.1151999980211258,0.6065109968185425,0.3267095386981964,-0.6697314977645874,0.4042684733867645,0.020023556426167488
90,gorse_broom,2,train,300005,320.1499938964844,18.63680076599121,0.6041380167007446,1.6090099811553955,0.0364999994635582,0.06279999762773514,0.07490000128746033,0.12409999966621399,0.21469999849796295,0.2533000111579895,0.2750000059604645,0.30300000309944153,0.23229999840259552,0.1264999955892563,0.571877658367157,0.36986303329467773,-0.6281823515892029,0.378100723028183,-0.0069500659592449665
91,gorse_broom,2,valid,500007,366.5400085449219,21.8533992767334,-0.5859479904174805,0.3229979872703552,0.05079999938607216,0.06700000166893005,0.08839999884366989,0.10565000027418137,0.12434999644756317,0.13795000314712524,0.14740000665187836,0.16314999759197235,0.27239999175071716,0.16965000331401825,0.25021207332611084,-0.07017819583415985,-0.375,0.16498717665672302,0.2908765375614166
92,gorse_broom,2,train,4,214.39999389648438,28.554100036621094,-0.8476079702377319,0.3590089976787567,0.047200001776218414,0.0851999968290329,0.08389999717473984,0.18970000743865967,0.35659998655319214,0.4074999988079071,0.41600000858306885,0.4456000030040741,0.27880001068115234,0.16439999639987946,0.6643328666687012,0.4334941506385803,-0.6600160002708435,0.3736172914505005,-0.1216854378581047
93,gorse_broom,2,train,300010,222.1199951171875,7.130650043487549,0.9992020130157471,4.536009788513184,0.0203000009059906,0.033799998462200165,0.029400000348687172,0.05790000036358833,0.15809999406337738,0.1910499930381775,0.18930000066757202,0.2065500020980835,0.13734999299049377,0.08380000293254852,0.7311385273933411,0.3863053619861603,-0.6969968676567078,0.5315533876419067,-0.11385680735111237
94,gorse_broom,2,train,400009,259.6000061035156,11.635600090026855,0.8741570115089417,10.22700023651123,0.03970000147819519,0.05245000123977661,0.06639999896287918,0.07975000143051147,0.0840499997138977,0.09279999881982803,0.09809999912977219,0.11219999939203262,0.21594999730587006,0.1509999930858612,0.1927051693201065,-0.21236449480056763,-0.3032214939594269,0.10317682474851608,0.3440437912940979
95,gorse_broom,2,valid,5,243.13999938964844,40.54249954223633,-0.9995729923248291,0.39999398589134216,0.055399999022483826,0.10159999877214432,0.10019999742507935,0.19820000231266022,0.36169999837875366,0.41370001435279846,0.42320001125335693,0.46790000796318054,0.2750999927520752,0.15610000491142273,0.6171188354492188,0.46107369661331177,-0.6128048896789551,0.36208561062812805,-0.12097437679767609
96,gorse_broom,2,valid,3,171.77000427246094,20.86989974975586,0.34751999378204346,0.7939910292625427,0.03539999946951866,0.061500001698732376,0.06019999831914902,0.14920000731945038,0.2517000138759613,0.29510000348091125,0.3199999928474426,0.3481000065803528,0.2273000031709671,0.12099999934434891,0.6833245754241943,0.4512471556663513,-0.6775884628295898,0.3640238344669342,-0.10561516880989075
97,exotic_pine,3,valid,600010,270.54998779296875,11.317700386047363,0.4371980130672455,0.17001299560070038,0.025499999523162842,0.045499999076128006,0.03750000149011612,0.07020000368356705,0.25609999895095825,0.3181000053882599,0.3319999873638153,0.3463999927043915,0.1257999986410141,0.06440000236034393,0.7970229983329773,0.6750756502151489,-0.7589403986930847,0.6509199142456055,-0.37288784980773926
98,exotic_pine,3,train,100008,120.48999786376953,22.879499435424805,0.9301019906997681,21.993999481201172,0.007400000002235174,0.020800000056624413,0.02019999921321869,0.05209999904036522,0.131400004029274,0.1623000055551529,0.17339999973773956,0.1915999948978424,0.11810000240802765,0.06480000168085098,0.7913223505020142,0.45591938495635986,-0.78578782081604,0.5379157662391663,-0.13318708539009094
99,exotic_pine,3,train,400002,446.3599853515625,15.265000343322754,-0.5725150108337402,0.46200600266456604,0.03759999945759773,0.06440000236034393,0.07580000162124634,0.12610000371932983,0.2526000142097473,0.3019999861717224,0.3050000071525574,0.3434000015258789,0.20669999718666077,0.11169999837875366,0.6018907427787781,0.4638828933238983,-0.6513264775276184,0.41498491168022156,-0.09614463150501251
100,exotic_pine,3,valid,800009,262.29998779296875,30.60059928894043,0.8137310147285461,28.73200035095215,0.02160000056028366,0.04050000011920929,0.03784999996423721,0.0758500024676323,0.1561499983072281,0.18389999866485596,0.20329999923706055,0.2065500020980835,0.15309999883174896,0.08730000257492065,0.6860874891281128,0.3991740942001343,-0.66776043176651,0.4565645456314087,-0.08164002001285553
101,exotic_pine,3,train,700009,323.2900085449219,39.26620101928711,0.8348609805107117,0.29098498821258545,0.04774999991059303,0.06984999775886536,0.08224999904632568,0.11829999834299088,0.22200000286102295,0.26875001192092896,0.28769999742507935,0.3080500066280365,0.20640000700950623,0.12325000017881393,0.5553452968597412,0.40017032623291016,-0.6092854142189026,0.4172413945198059,-0.0749879702925682
102,exotic_pine,3,train,700010,207.22000122070312,19.30940055847168,0.9953500032424927,1.485990047454834,0.020600000396370888,0.03799999877810478,0.03150000050663948,0.09030000120401382,0.23559999465942383,0.295199990272522,0.28279998898506165,0.32010000944137573,0.14720000326633453,0.08269999921321869,0.7995545268058777,0.5474691987037659,-0.7630922794342041,0.5159474611282349,-0.2586599886417389
103,exotic_pine,3,train,100008,99.79000091552734,25.394399642944336,0.9242420196533203,21.011999130249023,0.006300000008195639,0.01940000057220459,0.01489999983459711,0.03959999978542328,0.13369999825954437,0.16210000216960907,0.18379999697208405,0.18529999256134033,0.09989999979734421,0.04820000007748604,0.8500251770019531,0.584482729434967,-0.8090550899505615,0.6454789638519287,-0.24696621298789978
104,exotic_pine,3,train,700009,288.82000732421875,29.188400268554688,0.5705980062484741,0.545989990234375,0.03424999862909317,0.05559999868273735,0.05739999935030937,0.10760000348091125,0.2175000011920929,0.26669999957084656,0.30250000953674316,0.31154999136924744,0.19679999351501465,0.10554999858140945,0.6810225248336792,0.4826614558696747,-0.6894722580909729,0.4752499461174011,-0.1396903544664383
105,exotic_pine,3,train,700009,268.1400146484375,27.56060028076172,0.9412500262260437,0.34097298979759216,0.02810000069439411,0.05609999969601631,0.0568000003695488,0.10909999907016754,0.21979999542236328,0.26989999413490295,0.30079999566078186,0.3167000114917755,0.20890000462532043,0.11410000175237656,0.68232661485672,0.4499879479408264,-0.685626208782196,0.46767503023147583,-0.10628993064165115
106,exotic_pine,3,train,100008,130.07000732421875,33.89889907836914,0.6901670098304749,29.875,0.02410000003874302,0.03164999932050705,0.029249999672174454,0.052949998527765274,0.1423500031232834,0.1691499948501587,0.20080000162124634,0.1981000006198883,0.12484999746084213,0.07005000114440918,0.7457074522972107,0.48273950815200806,-0.7276833653450012,0.5826601386070251,-0.18680739402770996
107,exotic_pine,3,train,700010,301.55999755859375,24.536500930786133,0.9830290079116821,2.1650099754333496,0.01979999989271164,0.03660000115633011,0.03959999978542328,0.06750000268220901,0.18410000205039978,0.23499999940395355,0.23759999871253967,0.25679999589920044,0.14090000092983246,0.08079999685287476,0.7142857313156128,0.4924623370170593,-0.7330415844917297,0.5575221180915833,-0.17561087012290955
108,exotic_pine,3,train,100008,190.6199951171875,32.92539978027344,0.7644129991531372,0.4320070147514343,0.045099999755620956,0.060600001364946365,0.0807500034570694,0.089649997651577,0.13979999721050262,0.16965000331401825,0.20080000162124634,0.1985500007867813,0.17694999277591705,0.1067499965429306,0.4263896048069,0.30580395460128784,-0.5363427400588989,0.38268205523490906,0.023431284353137016
109,exotic_pine,3,valid,600008,373.6700134277344,18.697099685668945,0.6574680209159851,16.479000091552734,0.010300000198185444,0.032499998807907104,0.012299999594688416,0.06620000302791595,0.28299999237060547,0.35659998655319214,0.3328000009059906,0.37540000677108765,0.08950000256299973,0.03539999946951866,0.9287163019180298,0.8077132105827332,-0.8220640420913696,0.6681703925132751,-0.5423690676689148
110,exotic_pine,3,train,700009,353.6400146484375,34.75310134887695,0.6431930065155029,0.420989990234375,0.06724999845027924,0.09144999831914902,0.1140500009059906,0.15655000507831573,0.24070000648498535,0.2771500051021576,0.3052000105381012,0.31839999556541443,0.2350499927997589,0.1456499993801117,0.45593321323394775,0.3538871109485626,-0.5388882160186768,0.3219274580478668,-0.03236091136932373
111,exotic_pine,3,valid,800009,332.510009765625,24.483299255371094,0.9717370271682739,38.551998138427734,0.027400000020861626,0.05009999871253967,0.046799998730421066,0.09480000287294388,0.18725000321865082,0.210999995470047,0.21870000660419464,0.23770000040531158,0.16949999332427979,0.1023000031709671,0.6474576592445374,0.36261680722236633,-0.6272321343421936,0.39521530270576477,-0.06444639712572098
112,exotic_pine,3,valid,8,201.49000549316406,21.69540023803711,0.8137329816818237,1.3339999914169312,0.027950000017881393,0.04039999842643738,0.042750000953674316,0.08844999969005585,0.1793999969959259,0.22100000083446503,0.2379000037908554,0.2546499967575073,0.1764499992132187,0.10145000368356705,0.6953500509262085,0.40209221839904785,-0.709665834903717,0.45794394612312317,-0.0961756557226181
113,exotic_pine,3,valid,800009,320.20001220703125,18.28730010986328,0.9456160068511963,30.238000869750977,0.00839999970048666,0.019349999725818634,0.01744999922811985,0.031449999660253525,0.09950000047683716,0.12835000455379486,0.15489999949932098,0.14229999482631683,0.07805000245571136,0.03920000046491623,0.7975050806999207,0.596084475517273,-0.777905285358429,0.6624631285667419,-0.2619783580303192
114,exotic_pine,3,train,700010,211.60000610351562,33.9297981262207,0.9327690005302429,0.2789919972419739,0.02329999953508377,0.0421999990940094,0.03550000116229057,0.08980000019073486,0.2549000084400177,0.31450000405311584,0.32440000772476196,0.3481000065803528,0.1509999930858612,0.08609999716281891,0.8027229905128479,0.5805115699768066,-0.7697763442993164,0.5663930773735046,-0.30175966024398804
115,exotic_pine,3,train,700010,272.45001220703125,11.039799690246582,0.8905500173568726,0.164001002907753,0.03180000185966492,0.05460000038146973,0.06040000170469284,0.121799997985363,0.2485000044107437,0.2992999851703644,0.31520000100135803,0.3377000093460083,0.1996999979019165,0.11860000342130661,0.6783812642097473,0.4532042443752289,-0.7047052383422852,0.44256293773651123,-0.1431395262479782
116,exotic_pine,3,train,700010,245.02999877929688,33.2588005065918,0.9891729950904846,1.1890000104904175,0.026000000536441803,0.042399998754262924,0.03669999912381172,0.08619999885559082,0.21860000491142273,0.257999986410141,0.266400009393692,0.30410000681877136,0.15219999849796295,0.08309999853372574,0.7578356862068176,0.5244635343551636,-0.7253886461257935,0.5110607147216797,-0.2150426208972931
117,exotic_pine,3,train,700009,339.7300109863281,29.596799850463867,0.801052987575531,0.24197399616241455,0.03355000168085098,0.05119999870657921,0.049800001084804535,0.09149999916553497,0.2053000032901764,0.24975000321865082,0.25459998846054077,0.28314998745918274,0.17104999721050262,0.09634999930858612,0.6727989315986633,0.45091891288757324,-0.6651406288146973,0.47125107049942017,-0.13222002983093262
118,exotic_pine,3,valid,700007,472.7300109863281,6.739500045776367,0.9836959838867188,4.445980072021484,0.02590000070631504,0.052549999207258224,0.03880000114440918,0.0885000005364418,0.2687999904155731,0.320499986410141,0.3707999885082245,0.36149999499320984,0.1578499972820282,0.0820000022649765,0.810546875,0.637809157371521,-0.7517420649528503,0.614630937576294,-0.33715343475341797
119,exotic_pine,3,train,700010,210.9199981689453,12.574299812316895,0.9582890272140503,0.5180050134658813,0.06260000169277191,0.09459999948740005,0.1111999973654747,0.1251000016927719,0.24070000648498535,0.28189998865127563,0.3009999990463257,0.31929999589920044,0.18809999525547028,0.12240000069141388,0.46045610308647156,0.42182332277297974,-0.52173912525177,0.41281387209892273,-0.09699805080890656
120,exotic_pine,3,valid,800009,309.989990234375,17.68090057373047,0.9999309778213501,37.630001068115234,0.012450000271201134,0.024399999529123306,0.021150000393390656,0.05609999969601631,0.15160000324249268,0.18754999339580536,0.18639999628067017,0.2110999971628189,0.11509999632835388,0.066600002348423,0.7961936593055725,0.4735177755355835,-0.7685009241104126,0.5373196005821228,-0.18680991232395172
121,exotic_pine,3,train,700010,316.2300109863281,45.00469970703125,0.9860870242118835,1.5429999828338623,0.043299999088048935,0.066600002348423,0.06859999895095825,0.10980000346899033,0.21160000562667847,0.25609999895095825,0.2996000051498413,0.2770000100135803,0.18780000507831573,0.11580000072717667,0.6273764371871948,0.4424650967121124,-0.6362643241882324,0.46360528469085693,-0.1443350613117218
122,exotic_pine,3,train,700009,355.4200134277344,18.92770004272461,0.9951450228691101,0.1649779975414276,0.04610000178217888,0.07045000046491623,0.07594999670982361,0.12349999696016312,0.23794999718666077,0.29179999232292175,0.3407999873161316,0.32785001397132874,0.18565000593662262,0.10300000011920929,0.6355128884315491,0.5358269214630127,-0.6573860049247742,0.4680163562297821,-0.19321508705615997
123,exotic_pine,3,train,100008,139.3000030517578,50.420501708984375,0.6468669772148132,26.375,0.03460000082850456,0.03669999912381172,0.0364999994635582,0.0406000018119812,0.12700000405311584,0.13650000095367432,0.1834000051021576,0.15449999272823334,0.11069999635219574,0.055399999022483826,0.6680309176445007,0.5360134243965149,-0.6665152311325073,0.637499988079071,-0.19386640191078186
124,exotic_pine,3,valid,400011,230.72000122070312,15.256099700927734,0.9486809968948364,2.1479899883270264,0.015850000083446503,0.035349998623132706,0.04650000110268593,0.09525000303983688,0.21674999594688416,0.2755500078201294,0.2822999954223633,0.3215999901294708,0.15494999289512634,0.07779999822378159,0.7171532511711121,0.5678977966308594,-0.7774279713630676,0.4954310357570648,-0.1935548484325409
125,exotic_pine,3,valid,400011,220.1699981689453,28.962499618530273,0.7633879780769348,2.010999917984009,0.01355000026524067,0.03310000151395798,0.03269999846816063,0.07545000314712524,0.2287999987602234,0.28859999775886536,0.3118000030517578,0.3249000012874603,0.1290999948978424,0.0628499984741211,0.8101596832275391,0.6644868850708008,-0.8080602884292603,0.6103292107582092,-0.3357282280921936
126,exotic_pine,3,train,700009,327.6600036621094,30.411500930786133,0.8369359970092773,0.17700199782848358,0.04774999991059303,0.06984999775886536,0.08224999904632568,0.11829999834299088,0.22200000286102295,0.26875001192092896,0.28769999742507935,0.3080500066280365,0.20640000700950623,0.12325000017881393,0.5553452968597412,0.40017032623291016,-0.6092854142189026,0.4172413945198059,-0.0749879702925682
127,exotic_pine,3,valid,800009,342.9700012207031,18.073999404907227,0.7622209787368774,0.2239989936351776,0.019950000569224358,0.0328500010073185,0.030649999156594276,0.06939999759197235,0.13339999318122864,0.16064999997615814,0.15160000324249268,0.1782499998807907,0.13975000381469727,0.08349999785423279,0.6636488437652588,0.28966400027275085,-0.6438059210777283,0.37194573879241943,-0.003363067051395774
128,exotic_pine,3,train,700009,305.1000061035156,32.83449935913086,0.8639190196990967,0.5449830293655396,0.04235000163316727,0.05719999969005585,0.07400000095367432,0.12014999985694885,0.21975000202655792,0.26080000400543213,0.2896000146865845,0.3068999946117401,0.21044999361038208,0.11710000038146973,0.5929592847824097,0.42414557933807373,-0.6701269149780273,0.4135448634624481,-0.07706038653850555
129,exotic_pine,3,train,700010,217.16000366210938,7.4622697830200195,-0.22904300689697266,0.042999301105737686,0.03680000081658363,0.05620000138878822,0.05079999938607216,0.08789999783039093,0.2402999997138977,0.28450000286102295,0.31520000100135803,0.3181000053882599,0.1444000005722046,0.08229999989271164,0.7224043607711792,0.5859119296073914,-0.6973613500595093,0.5638799667358398,-0.28654971718788147
130,exotic_pine,3,train,100008,145.14999389648438,30.883699417114258,0.810899019241333,0.2799989879131317,0.019099999219179153,0.02979999966919422,0.03400000184774399,0.07240000367164612,0.14259999990463257,0.1720999926328659,0.1979999989271164,0.19679999351501465,0.15760000050067902,0.10000000149011612,0.7068965435028076,0.3288590610027313,-0.738366961479187,0.46449702978134155,-0.0623929426074028
131,exotic_pine,3,train,700010,289.19000244140625,28.56879997253418,0.7162389755249023,0.1940000057220459,0.032099999487400055,0.052799999713897705,0.052149999886751175,0.10655000060796738,0.2188500016927719,0.26794999837875366,0.29030001163482666,0.3127500116825104,0.19165000319480896,0.10109999775886536,0.6954299807548523,0.48339298367500305,-0.692218005657196,0.46302130818367004,-0.13882021605968475
132,exotic_pine,3,train,200008,136.89999389648438,34.948299407958984,0.8603209853172302,22.309999465942383,0.03164999932050705,0.05795000120997429,0.06764999777078629,0.11005000025033951,0.19134999811649323,0.22474999725818634,0.26030001044273376,0.2630000114440918,0.21985000371932983,0.1347000002861023,0.5874371528625488,0.31797468662261963,-0.6358209252357483,0.4056973159313202,-0.007679710164666176
133,exotic_pine,3,train,800010,250.82000732421875,25.373600006103516,0.8803020119667053,0.34399399161338806,0.03590000048279762,0.06499999761581421,0.06639999896287918,0.1177000030875206,0.22360000014305115,0.26660001277923584,0.3050000071525574,0.3190000057220459,0.20909999310970306,0.12060000002384186,0.6424340605735779,0.4332706928253174,-0.6486486792564392,0.4431038498878479,-0.10609996318817139
134,exotic_pine,3,train,700009,353.67999267578125,18.818899154663086,0.8326060175895691,0.2140199989080429,0.049300000071525574,0.07625000178813934,0.08950000256299973,0.12970000505447388,0.22550000250339508,0.2614000141620636,0.29350000619888306,0.2989499866962433,0.19370000064373016,0.11219999939203262,0.5326370596885681,0.4468819499015808,-0.587559163570404,0.3870510458946228,-0.09520766884088516
135,exotic_pine,3,valid,800009,303.7300109863281,20.188499450683594,0.9892600178718567,34.71699905395508,0.021649999544024467,0.03830000013113022,0.03680000081658363,0.06360000371932983,0.16359999775886536,0.1976500004529953,0.225600004196167,0.22564999759197235,0.1256999969482422,0.07109999656677246,0.7195121645927429,0.5207280516624451,-0.709738552570343,0.5601659417152405,-0.20683345198631287
136,exotic_pine,3,valid,800009,308.54998779296875,36.347599029541016,0.7898989915847778,0.4900209903717041,0.02410000003874302,0.047200001776218414,0.04659999907016754,0.09759999811649323,0.20909999310970306,0.25270000100135803,0.2833999991416931,0.2937000095844269,0.17329999804496765,0.09629999846220016,0.7175757884979248,0.4927574396133423,-0.7144585251808167,0.48766404390335083,-0.16609784960746765
137,exotic_pine,3,train,100008,116.47000122070312,36.330501556396484,0.7054060101509094,2.138000011444092,0.010099999606609344,0.024299999698996544,0.019600000232458115,0.06129999831318855,0.14910000562667847,0.18940000236034393,0.18240000307559967,0.20180000364780426,0.13449999690055847,0.0714000016450882,0.805940568447113,0.4373522400856018,-0.764876663684845,0.49692246317863464,-0.11079055070877075
138,exotic_pine,3,train,200008,155.5800018310547,33.39189910888672,0.8210970163345337,0.3759920001029968,0.015300000086426735,0.03294999897480011,0.03334999829530716,0.05700000002980232,0.15119999647140503,0.19014999270439148,0.23180000483989716,0.21154999732971191,0.12514999508857727,0.06719999760389328,0.7484443187713623,0.5505017042160034,-0.7510859370231628,0.6052631735801697,-0.21844184398651123
139,exotic_pine,3,valid,500010,303.2699890136719,20.50860023498535,-0.8855699896812439,0.33700600266456604,0.08434999734163284,0.094200000166893,0.10429999977350235,0.12105000019073486,0.2041500061750412,0.2409999966621399,0.21250000596046448,0.27160000801086426,0.23119999468326569,0.15494999289512634,0.3415404260158539,0.15661998093128204,-0.3857189416885376,0.2741717994213104,0.061121199280023575
140,exotic_pine,3,train,700010,244.32000732421875,28.518400192260742,0.8971700072288513,0.3089900016784668,0.04230000078678131,0.06599999964237213,0.07419999688863754,0.10440000146627426,0.23729999363422394,0.2904999852180481,0.3107999861240387,0.33820000290870667,0.18610000610351562,0.10419999808073044,0.614545464515686,0.4978313148021698,-0.6496815085411072,0.4971098005771637,-0.15128788352012634
