FID,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDVI,NBR,NDWI,NDRE,BSI
195,0.049150001257658005,0.08169999718666077,0.09200000017881393,0.17475000023841858,0.3021000027656555,0.34584999084472656,0.35740000009536743,0.4030500054359436,0.26809999346733093,0.1457500010728836,0.5905652046203613,0.420649915933609,-0.6278752088546753,0.343230277299881,-0.0605882853269577
196,0.037050001323223114,0.07000000029802322,0.07445000112056732,0.11980000138282776,0.24230000376701355,0.2892000079154968,0.32109999656677246,0.337799996137619,0.23135000467300415,0.12630000710487366,0.6235620975494385,0.43540453910827637,-0.6420353055000305,0.45656609535217285,-0.0788462832570076
197,0.02085000090301037,0.04399999976158142,0.03584999963641167,0.09619999676942825,0.21125000715255737,0.2513499855995178,0.28450000286102295,0.28345000743865967,0.20399999618530273,0.10989999771118164,0.7761822938919067,0.44269779324531555,-0.7321156859397888,0.49461519718170166,-0.12013941258192062
198,0.056299999356269836,0.08730000257492065,0.10535000264644623,0.16290000081062317,0.26664999127388,0.31119999289512634,0.3515999913215637,0.36899998784065247,0.24009999632835388,0.13369999825954437,0.5388991832733154,0.44900062680244446,-0.6021872758865356,0.3667638301849365,-0.082896389067173
199,0.08789999783039093,0.11150000244379044,0.12160000205039978,0.15504999458789825,0.2581000030040741,0.2964499890804291,0.3452000021934509,0.33180001378059387,0.21610000729560852,0.12849999964237213,0.47900599241256714,0.45746251940727234,-0.5117144584655762,0.380109965801239,-0.12376750260591507
200,0.09200000017881393,0.11919999867677689,0.14900000393390656,0.19619999825954437,0.266400009393692,0.29980000853538513,0.33320000767707825,0.35109999775886536,0.2879999876022339,0.18029999732971191,0.3819991648197174,0.2977604866027832,-0.47303271293640137,0.2587835490703583,0.013685900717973709
201,0.041999999433755875,0.07100000232458115,0.09260000288486481,0.1459999978542328,0.2198999971151352,0.25270000100135803,0.2962000072002411,0.30880001187324524,0.28780001401901245,0.16500000655651093,0.5236625671386719,0.28447526693344116,-0.6132897734642029,0.33966532349586487,0.05872531235218048
202,0.0544000007212162,0.0786999985575676,0.09459999948740005,0.1476999968290329,0.25060001015663147,0.2904999852180481,0.3019999861717224,0.3285999894142151,0.2782000005245209,0.1632000058889389,0.5229450464248657,0.2983662486076355,-0.5865510702133179,0.3431176245212555,0.022490419447422028
203,0.021400000900030136,0.041200000792741776,0.035999998450279236,0.08900000154972076,0.1720000058412552,0.21629999577999115,0.21940000355243683,0.24799999594688416,0.19519999623298645,0.1088000014424324,0.7180892825126648,0.3369896411895752,-0.6838065981864929,0.42282748222351074,-0.020339004695415497
204,0.06310000270605087,0.08560000360012054,0.10920000076293945,0.155349999666214,0.22624999284744263,0.2615000009536743,0.2987000048160553,0.30979999899864197,0.2687000036239624,0.16089999675750732,0.4645746648311615,0.2998259663581848,-0.5545147061347961,0.31571415066719055,0.02176557667553425
205,0.06064999848604202,0.0791499987244606,0.09390000253915787,0.13494999706745148,0.18809999525547028,0.22010000050067902,0.2425999939441681,0.2519499957561493,0.23759999871253967,0.13975000381469727,0.44190192222595215,0.26899436116218567,-0.5080031156539917,0.28512778878211975,0.04450572654604912
206,0.027550000697374344,0.05054999887943268,0.04560000076889992,0.10029999911785126,0.2395000010728836,0.2987000048160553,0.3386000096797943,0.3312999904155731,0.15105000138282776,0.09279999881982803,0.7626236081123352,0.5697728395462036,-0.7402030229568481,0.542948305606842,-0.3011727035045624
207,0.03384999930858612,0.0617000013589859,0.04340000078082085,0.0812000036239624,0.243599995970726,0.3055500090122223,0.3253999948501587,0.335750013589859,0.12549999356269836,0.06485000252723694,0.764642059803009,0.6676489114761353,-0.6812193393707275,0.6005902290344238,-0.3604089915752411
208,0.0430000014603138,0.07660000026226044,0.09000000357627869,0.15299999713897705,0.21369999647140503,0.2393999993801117,0.28780001401901245,0.29319998621940613,0.28870001435279846,0.1680999994277954,0.5235574245452881,0.26255759596824646,-0.5795828700065613,0.3058076500892639,0.06751233339309692
209,0.042500000447034836,0.07100000232458115,0.08669999986886978,0.14579999446868896,0.2639999985694885,0.2906000018119812,0.3086000084877014,0.3499000072479248,0.23499999940395355,0.13449999690055847,0.5613458156585693,0.3929135799407959,-0.6259220242500305,0.3582746684551239,-0.04369799420237541
210,0.06530000269412994,0.08990000188350677,0.12620000541210175,0.16259999573230743,0.21369999647140503,0.24860000610351562,0.2847000062465668,0.3028999865055084,0.3091000020503998,0.18400000035762787,0.3857386112213135,0.214849591255188,-0.520021378993988,0.27297118306159973,0.10862090438604355
211,0.062199998646974564,0.0820000022649765,0.10920000076293945,0.15649999678134918,0.2134999930858612,0.24320000410079956,0.2720000147819519,0.2924000024795532,0.2587999999523163,0.15449999272823334,0.4270724356174469,0.27549830079078674,-0.5367231965065002,0.26954495906829834,0.048134416341781616
212,0.05694999918341637,0.07530000060796738,0.09139999747276306,0.12444999814033508,0.17839999496936798,0.20344999432563782,0.22750000655651093,0.242249995470047,0.2395000010728836,0.14640000462532043,0.426779568195343,0.21690291166305542,-0.502642035484314,0.2927972972393036,0.0754854828119278
213,0.032600000500679016,0.06260000169277191,0.053199999034404755,0.09520000219345093,0.3192000091075897,0.3955000042915344,0.4131999909877777,0.4341000020503998,0.14180000126361847,0.07209999859333038,0.7718696594238281,0.7028642296791077,-0.7368642091751099,0.625491738319397,-0.3913857638835907
214,0.014050000347197056,0.03709999844431877,0.025699999183416367,0.06644999980926514,0.2345999926328659,0.30489999055862427,0.3174999952316284,0.32910001277923584,0.13030000030994415,0.07240000367164612,0.8502330780029297,0.6286227107048035,-0.7907501459121704,0.6538611650466919,-0.36006563901901245
215,0.06769999861717224,0.08900000154972076,0.10649999976158142,0.15234999358654022,0.21275000274181366,0.2454500049352646,0.2702000141143799,0.2791999876499176,0.2430499941110611,0.15655000507831573,0.4345633387565613,0.26631519198417664,-0.5044543743133545,0.27890193462371826,0.016946660354733467
216,0.019750000908970833,0.028349999338388443,0.01979999989271164,0.045899998396635056,0.18764999508857727,0.2508000135421753,0.2551000118255615,0.2773500084877014,0.08320000022649765,0.04179999977350235,0.8559476137161255,0.7184237241744995,-0.7999647259712219,0.695016622543335,-0.45481014251708984
217,0.011049999855458736,0.02500000037252903,0.019050000235438347,0.060600001364946365,0.20569999516010284,0.2644500136375427,0.2806999981403351,0.28905001282691956,0.1168999969959259,0.06134999915957451,0.8728940486907959,0.6412805318832397,-0.8364409804344177,0.6448872089385986,-0.3642740249633789
218,0.04814999923110008,0.07079999893903732,0.09139999747276306,0.1370999962091446,0.21324999630451202,0.2500999867916107,0.2782999873161316,0.2965500056743622,0.2711000144481659,0.1534000039100647,0.5055450201034546,0.28932124376296997,-0.59438556432724,0.33991333842277527,0.05232603847980499
219,0.03305000066757202,0.05534999817609787,0.05260000005364418,0.0872500017285347,0.2515999972820282,0.3165000081062317,0.33500000834465027,0.3499000072479248,0.14114999771118164,0.07374999672174454,0.7285861968994141,0.6391437649726868,-0.716408371925354,0.5867376923561096,-0.3102527856826782
220,0.05874999985098839,0.08524999767541885,0.1080000028014183,0.15809999406337738,0.18745000660419464,0.20784999430179596,0.21469999849796295,0.22439999878406525,0.2664499878883362,0.17829999327659607,0.33064764738082886,0.09262087941169739,-0.43157193064689636,0.15182404220104218,0.15588824450969696
221,0.05310000106692314,0.07479999959468842,0.08489999920129776,0.12964999675750732,0.18915000557899475,0.2175000011920929,0.23849999904632568,0.2680000066757202,0.27619999647140503,0.16509999334812164,0.47495362162590027,0.18186324834823608,-0.5225024223327637,0.29566752910614014,0.10648076236248016
222,0.03739999979734421,0.06650000065565109,0.06369999796152115,0.13539999723434448,0.25429999828338623,0.3012000024318695,0.3140000104904175,0.33889999985694885,0.22089999914169312,0.12229999899864197,0.6626952886581421,0.4393765926361084,-0.6504599452018738,0.3974187970161438,-0.10503146797418594
223,0.03545000031590462,0.06129999831318855,0.07145000249147415,0.11999999731779099,0.2224999964237213,0.2536500096321106,0.27889999747276306,0.2891499996185303,0.20640000700950623,0.1225999966263771,0.5921221375465393,0.3892901837825775,-0.639623761177063,0.3983454704284668,-0.06163456290960312
224,0.004449999891221523,0.016599999740719795,0.009399999864399433,0.032999999821186066,0.18770000338554382,0.2635500133037567,0.27559998631477356,0.2847000062465668,0.06710000336170197,0.02914999984204769,0.934035062789917,0.8086956739425659,-0.8863791823387146,0.7861309051513672,-0.5708876252174377
225,0.04580000042915344,0.0746999979019165,0.08919999748468399,0.14800000190734863,0.23690000176429749,0.265500009059906,0.2955999970436096,0.31290000677108765,0.26989999413490295,0.1534000039100647,0.5363825559616089,0.31670376658439636,-0.5965433716773987,0.3327321708202362,0.02526765875518322
226,0.026599999517202377,0.0369499996304512,0.04340000078082085,0.09364999830722809,0.16609999537467957,0.2025499939918518,0.17829999327659607,0.22460000216960907,0.18050000071525574,0.10329999774694443,0.608479917049408,0.26633521914482117,-0.6566782593727112,0.31127044558525085,0.04430972412228584
227,0.047200001776218414,0.0771000012755394,0.0835999995470047,0.1371999979019165,0.24860000610351562,0.2896000146865845,0.34040001034736633,0.3427000045776367,0.2632000148296356,0.15150000154972076,0.6056603789329529,0.38402116298675537,-0.6306586861610413,0.42546066641807556,-0.0555555522441864
228,0.023649999871850014,0.04019999876618385,0.02954999916255474,0.06840000301599503,0.22300000488758087,0.29280000925064087,0.30570000410079956,0.31825000047683716,0.10485000163316727,0.05454999953508377,0.8237136602401733,0.6971547603607178,-0.7675628662109375,0.6343223452568054,-0.42037737369537354
229,0.041200000792741776,0.06769999861717224,0.06830000132322311,0.1339000016450882,0.27900001406669617,0.33570000529289246,0.3483999967575073,0.3831999897956848,0.21809999644756317,0.11710000038146973,0.6721861958503723,0.4968850612640381,-0.674597442150116,0.44474393129348755,-0.1526627242565155
230,0.027899999171495438,0.047200001776218414,0.04960000142455101,0.11010000109672546,0.210999995470047,0.2493000030517578,0.219200000166893,0.2791000008583069,0.21389999985694885,0.11879999935626984,0.6309523582458496,0.2970414161682129,-0.6456456184387207,0.33130884170532227,0.03211908042430878
231,0.01744999922811985,0.03864999860525131,0.02979999966919422,0.07240000367164612,0.24629999697208405,0.31779998540878296,0.304500013589859,0.35054999589920044,0.10459999740123749,0.05144999921321869,0.8217170238494873,0.7109144926071167,-0.7747340798377991,0.6158131957054138,-0.41097843647003174
232,0.024150000885128975,0.038350000977516174,0.0340999998152256,0.05974999815225601,0.19564999639987946,0.2556999921798706,0.2563000023365021,0.279449999332428,0.11259999871253967,0.07069999724626541,0.7651515007019043,0.5675840973854065,-0.7396911382675171,0.6218952536582947,-0.31312185525894165
233,0.029999999329447746,0.05920000001788139,0.05900000035762787,0.1298999935388565,0.25859999656677246,0.2915000021457672,0.3124000132083893,0.34040001034736633,0.2159000039100647,0.11550000309944153,0.6822832822799683,0.4601542353630066,-0.6813778281211853,0.41261589527130127,-0.10934716463088989
234,0.011350000277161598,0.0272000003606081,0.018449999392032623,0.055149998515844345,0.24289999902248383,0.32304999232292175,0.3124000132083893,0.3510499894618988,0.09685000032186508,0.048900000751018524,0.8884690999984741,0.7293108105659485,-0.8398115634918213,0.6999047994613647,-0.474775105714798
235,0.06639999896287918,0.09130000323057175,0.11670000106096268,0.16985000669956207,0.24005000293254852,0.27434998750686646,0.3199999928474426,0.3195500075817108,0.2843500077724457,0.17309999465942383,0.4655369818210602,0.2979111671447754,-0.5560417771339417,0.3065223693847656,0.018604377284646034
236,0.04280000180006027,0.06920000165700912,0.06790000200271606,0.13189999759197235,0.2639999985694885,0.32019999623298645,0.3472000062465668,0.3628999888896942,0.24889999628067017,0.14560000598430634,0.6728498935699463,0.40909090638160706,-0.6676272749900818,0.44938427209854126,-0.10356537997722626
237,0.06870000064373016,0.0848499983549118,0.1026500016450882,0.14190000295639038,0.1927500069141388,0.2219499945640564,0.21559999883174896,0.255950003862381,0.22339999675750732,0.1518000066280365,0.35490965843200684,0.17365266382694244,-0.43518057465553284,0.20615383982658386,0.06840337067842484
238,0.009999999776482582,0.028599999845027924,0.01665000058710575,0.05685000121593475,0.22885000705718994,0.29554998874664307,0.29899999499320984,0.31949999928474426,0.09849999845027924,0.04800000041723251,0.8945034146308899,0.7233429551124573,-0.8253968358039856,0.680483341217041,-0.4570316970348358
239,0.0035500000230968,0.016950000077486038,0.007249999791383743,0.0442500002682209,0.22104999423027039,0.29374998807907104,0.30809998512268066,0.3156999945640564,0.08105000108480453,0.03720000013709068,0.9540193676948547,0.7845351696014404,-0.8957083225250244,0.7488293051719666,-0.5584447979927063
240,0.007000000216066837,0.020150000229477882,0.012350000441074371,0.05130000039935112,0.19990000128746033,0.26205000281333923,0.28060001134872437,0.2863999903202057,0.09775000065565109,0.050450000911951065,0.9156852960586548,0.695212185382843,-0.8660016655921936,0.6908707618713379,-0.44631633162498474
241,0.00419999985024333,0.02005000039935112,0.009750000201165676,0.042399998754262924,0.20090000331401825,0.2722499966621399,0.2727999985218048,0.29820001125335693,0.07670000195503235,0.03590000048279762,0.930985689163208,0.7674117088317871,-0.8630698323249817,0.7309644818305969,-0.5242812037467957
242,0.029100000858306885,0.04580000042915344,0.040049999952316284,0.08874999731779099,0.22849999368190765,0.2815000116825104,0.29840001463890076,0.31735000014305115,0.1386999934911728,0.07880000025033951,0.7633328437805176,0.5821845531463623,-0.7338756918907166,0.541521430015564,-0.29382720589637756
243,0.017750000581145287,0.02449999935925007,0.01575000025331974,0.039650000631809235,0.195700004696846,0.26759999990463257,0.2759000062942505,0.2893500030040741,0.0718500018119812,0.03310000151395798,0.8919938206672668,0.7857605218887329,-0.8368841409683228,0.7486927509307861,-0.5404590368270874
244,0.07490000128746033,0.1023000031709671,0.12960000336170197,0.18559999763965607,0.27480000257492065,0.3176000118255615,0.36160001158714294,0.37389999628067017,0.27549999952316284,0.16590000689029694,0.47231271862983704,0.37099525332450867,-0.5589566826820374,0.32163745164871216,-0.03730989620089531
245,0.04084999859333038,0.06809999793767929,0.07684999704360962,0.1383499950170517,0.21660000085830688,0.2488500028848648,0.28700000047683716,0.29429998993873596,0.26065000891685486,0.15320000052452087,0.5775731801986694,0.30395275354385376,-0.6164460778236389,0.3494769036769867,0.014503655023872852
246,0.023800000548362732,0.0442500002682209,0.046799998730421066,0.06904999911785126,0.19979999959468842,0.25894999504089355,0.2808000147342682,0.28984999656677246,0.10845000296831131,0.058150000870227814,0.7142857313156128,0.65688157081604,-0.7277342081069946,0.6052594184875488,-0.32477983832359314
247,0.05990000069141388,0.08455000072717667,0.09955000132322311,0.16779999434947968,0.2816999852657318,0.3356499969959259,0.373199999332428,0.3919999897480011,0.25314998626708984,0.1454000025987625,0.5788471698760986,0.43925952911376953,-0.6305843591690063,0.3796672821044922,-0.10231612622737885
248,0.007600000128149986,0.01860000006854534,0.010599999688565731,0.035999998450279236,0.18250000476837158,0.25540000200271606,0.27000001072883606,0.27799999713897705,0.06989999860525131,0.031700000166893005,0.9244475960731506,0.7898575067520142,-0.8711018562316895,0.7647058963775635,-0.5504049062728882
249,0.01489999983459711,0.030950000509619713,0.024800000712275505,0.06069999933242798,0.2020999938249588,0.26365000009536743,0.2653999924659729,0.2937000095844269,0.09719999879598618,0.04820000007748604,0.8290833830833435,0.6926020383834839,-0.7911253571510315,0.6277215480804443,-0.39348742365837097
