SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,point_id,lon,lat,FuelClass,class_id,split,yellow_index,NDVI_spring
0.023354999999999987,0.027947499999999986,0.022887500000000005,0.09865000000000002,0.06529249999999998,0.0383975,116,172.6249862,-43.596623,exotic_pine,3,train,0.0020625000000000088,0.6233672734752648
0.012932499999999986,0.023574999999999985,0.016067499999999985,0.22504000000000002,0.058967500000000006,0.027095000000000008,117,172.6192375,-43.6057574,exotic_pine,3,train,0.006888749999999999,0.8667192020156985
0.008669999999999983,0.017882499999999996,0.012272499999999992,0.23582000000000003,0.05371500000000001,0.020604999999999984,118,172.6321193,-43.6064153,exotic_pine,3,train,0.00640750000000001,0.9010651269183874
0.007844999999999991,0.015737499999999988,0.010512500000000008,0.1719925,0.0446675,0.019339999999999996,119,172.5892535,-43.6291782,exotic_pine,3,train,0.005280000000000007,0.8847976767759786
0.010429999999999995,0.0172225,0.013179999999999997,0.17903249999999998,0.046015,0.01931250000000001,120,172.6350916,-43.6005627,exotic_pine,3,train,0.004771250000000005,0.8628601157572999
0.016562500000000008,0.026544999999999985,0.01931250000000001,0.2884275,0.08693499999999998,0.03517999999999999,121,172.6169514,-43.592677,exotic_pine,3,train,0.00636624999999999,0.8744882043283291
0.024510000000000004,0.028772500000000006,0.020384999999999986,0.10684500000000002,0.06394499999999997,0.04139499999999999,122,172.6241741,-43.5968959,exotic_pine,3,train,6.874999999999243e-05,0.6795567083235089
0.015792499999999987,0.027342499999999992,0.019532500000000008,0.2406875,0.07882250000000002,0.036995,123,172.617898,-43.5939052,exotic_pine,3,train,0.007645000000000013,0.8498770271308892
0.018130000000000007,0.028689999999999993,0.02547250000000001,0.20293,0.09598250000000003,0.049947500000000006,124,172.6304361,-43.6028064,exotic_pine,3,train,0.008951249999999994,0.7769507776841321
0.027892499999999987,0.04543749999999999,0.04296249999999999,0.2605425,0.157555,0.08289249999999998,125,172.6365874,-43.6048718,exotic_pine,3,train,0.016307500000000003,0.7168909902637518
0.008587499999999998,0.018212499999999993,0.011777499999999996,0.16860999999999998,0.04950750000000001,0.022035,126,172.6396374,-43.5981842,exotic_pine,3,valid,0.0064074999999999965,0.8694199986140947
0.015435000000000004,0.03386,0.022474999999999995,0.17037000000000002,0.08938249999999998,0.04227500000000001,127,172.6067824,-43.5952636,exotic_pine,3,train,0.012732499999999994,0.7669112499675906
0.07601750000000002,0.109485,0.12859749999999998,0.37637250000000005,0.37230250000000004,0.2491025,128,172.6246985,-43.5981892,exotic_pine,3,train,0.04302374999999997,0.49067271323048905
0.011419999999999986,0.02228250000000001,0.015655000000000002,0.126645,0.05030499999999999,0.027755000000000002,129,172.6037617,-43.6091359,exotic_pine,3,valid,0.007548750000000021,0.7799718903724525
0.015077499999999994,0.02530750000000001,0.017634999999999984,0.28108500000000003,0.08613749999999998,0.03589500000000001,130,172.6066388,-43.6042078,exotic_pine,3,train,0.006393750000000004,0.8819295661489023
0.05583250000000001,0.09326000000000001,0.09169250000000001,0.2519075,0.23950500000000002,0.16635499999999998,131,172.5767458,-43.6323859,exotic_pine,3,valid,0.03664375,0.4662834691501746
