FuelClass,class_id,split,PortHills2017_stack_pre_B2,PortHills2017_stack_pre_B3,PortHills2017_stack_pre_B4,PortHills2017_stack_pre_B5,PortHills2017_stack_pre_B6,PortHills2017_stack_pre_B7,PortHills2017_stack_post_B2,PortHills2017_stack_post_B3,PortHills2017_stack_post_B4,PortHills2017_stack_post_B5,PortHills2017_stack_post_B6,PortHills2017_stack_post_B7,PortHills2017_stack_NBR_pre,PortHills2017_stack_NBR_post,PortHills2017_stack_dNBR,PortHills2017_stack_NDVI,PortHills2017_stack_BSI,PortHills2017_stack_severity,PortHills2017_stack_valid_data,PortHills2017_stack_elev,PortHills2017_stack_slope,PortHills2017_stack_northness
pasture,1,train,0.05869249999523163,0.09980499744415283,0.1271674931049347,0.3804149925708771,0.2992900013923645,0.1571425050497055,0.05627249926328659,0.058582499623298645,0.06342250108718872,0.09471750259399414,0.1344275027513504,0.14721499383449554,0.41534626483917236,-0.2169923484325409,511.8790283203125,0.4989287555217743,-0.014614731073379517,2.0,1.0,154.0,11.948966026306152,0.9944015741348267
pasture,1,train,0.031247500330209732,0.06672249734401703,0.0578950010240078,0.39281749725341797,0.20320500433444977,0.10854999721050262,0.06047999858856201,0.08759500086307526,0.10280250012874603,0.2506974935531616,0.24057750403881073,0.15532749891281128,0.5669842958450317,0.2348870187997818,211.6376953125,0.7430956363677979,-0.23784781992435455,1.0,1.0,430.0,4.49961519241333,0.8228111863136292
pasture,1,train,0.03846624866127968,0.07068250328302383,0.07369375228881836,0.3415987491607666,0.21175749599933624,0.1115887463092804,0.057179998606443405,0.0809675008058548,0.09444250166416168,0.20581750571727753,0.20251749455928802,0.1390475034713745,0.5075382590293884,0.1936119943857193,193.46669006347656,0.6450995206832886,-0.14216594398021698,1.0,1.0,355.0,6.301095008850098,0.5864052176475525
pasture,1,valid,0.04142250120639801,0.07299250364303589,0.0789875015616417,0.2910124957561493,0.21552500128746033,0.12890000641345978,0.07968875020742416,0.10926499962806702,0.11792749911546707,0.24983124434947968,0.2209562510251999,0.1731337457895279,0.3860625624656677,0.18133297562599182,84.27001190185547,0.5730405449867249,-0.060487519949674606,0.0,1.0,188.0,12.829111099243164,-0.9951696991920471
pasture,1,valid,0.03366750106215477,0.060397498309612274,0.059187501668930054,0.33000749349594116,0.16572250425815582,0.0929574966430664,0.04337500035762787,0.07528875023126602,0.08225999772548676,0.2053775042295456,0.20085375010967255,0.18425750732421875,0.5604482889175415,0.05420457571744919,385.7840881347656,0.6958465576171875,-0.23576034605503082,2.0,1.0,51.0,21.779264450073242,0.44566312432289124
pasture,1,train,0.05401749908924103,0.0919400006532669,0.12048500031232834,0.3480750024318695,0.24071499705314636,0.12370249629020691,0.03977249935269356,0.04563000053167343,0.04766499996185303,0.07332249730825424,0.09567999839782715,0.11006250232458115,0.47558966279029846,-0.2003435343503952,555.4736328125,0.48572221398353577,-0.05357382819056511,2.0,1.0,119.0,13.692830085754395,0.9301745295524597
pasture,1,valid,0.051762498915195465,0.08495499938726425,0.10547000169754028,0.35756251215934753,0.2376900017261505,0.12408749759197235,0.044667501002550125,0.05547500029206276,0.05715249851346016,0.13852499425411224,0.1642100065946579,0.12483000010251999,0.4847399592399597,0.05200204998254776,312.2783203125,0.5444380044937134,-0.0879286602139473,2.0,1.0,163.0,2.252946138381958,-0.8229338526725769
pasture,1,valid,0.024963749572634697,0.050181251019239426,0.044942498207092285,0.32635000348091125,0.12822625041007996,0.06598000228404999,0.016356250271201134,0.02540374919772148,0.02380874939262867,0.06076874956488609,0.06631000339984894,0.05812875181436539,0.6636505126953125,0.022203998640179634,520.9868774414062,0.7579132318496704,-0.33965861797332764,2.0,1.0,242.0,14.182428359985352,-0.8967846632003784
pasture,1,train,0.04909500107169151,0.07568749785423279,0.1050025001168251,0.3155424892902374,0.25988250970840454,0.13297000527381897,0.046111248433589935,0.08135250210762024,0.0821087509393692,0.21199125051498413,0.17808374762535095,0.14280125498771667,0.40706223249435425,0.19501540064811707,91.58724212646484,0.500636100769043,0.0003392630023881793,0.0,1.0,88.0,18.263221740722656,0.7357934713363647
pasture,1,train,0.04719749838113785,0.07868500053882599,0.10252749919891357,0.31441500782966614,0.22091500461101532,0.12054000049829483,0.04769250005483627,0.0731162503361702,0.0687437504529953,0.19451500475406647,0.18473875522613525,0.1425675004720688,0.44573575258255005,0.1541091501712799,171.16702270507812,0.5081935524940491,-0.05571815371513367,1.0,1.0,158.0,8.903410911560059,0.5166634917259216
